P402A,DOMINIO,P401A,CCDD,CCPP,CCDI,REGION,CONGLOMERADO,FACTOR,ESTRATO,ANIO
5.0,1.0,15.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
2.0,1.0,4.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
2.0,1.0,15.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
2.0,1.0,9.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
2.0,1.0,1.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
0.0,1.0,9.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
15.0,1.0,15.0,24,01,02,1.0,00019,8.052521008403362,,2017.0
3.0,1.0,15.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
10.0,1.0,9.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
45.0,1.0,15.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
10.0,1.0,2.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
30.0,1.0,15.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
10.0,1.0,15.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
4.0,1.0,11.0,24,01,02,1.0,00020,8.05252100840336,,2017.0
1.0,1.0,15.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
1.0,1.0,16.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
0.0,1.0,9.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
1.0,1.0,16.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
15.0,1.0,15.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
1.0,1.0,16.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
0.0,1.0,10.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
5.0,1.0,15.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
5.0,1.0,16.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
8.0,1.0,4.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
30.0,1.0,15.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
10.0,1.0,10.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
15.0,1.0,9.0,24,01,02,1.0,00021,8.671945701357467,,2017.0
12.0,1.0,15.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
8.0,1.0,1.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
5.0,1.0,15.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
2.0,1.0,16.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
5.0,1.0,15.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
3.0,1.0,16.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
50.0,1.0,9.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
6.0,1.0,15.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
1.0,1.0,4.0,24,01,01,1.0,00023,8.05252100840336,,2017.0
5.0,1.0,4.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
30.0,1.0,15.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
2.0,1.0,9.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
6.0,1.0,15.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
25.0,1.0,3.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
5.0,1.0,9.0,24,01,01,1.0,00024,8.05252100840336,,2017.0
6.0,1.0,15.0,24,01,01,1.0,00025,8.671945701357464,,2017.0
0.0,1.0,14.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
103.0,1.0,15.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
63.0,1.0,1.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
4.0,1.0,16.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
12.0,1.0,15.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
0.0,1.0,14.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
156.0,1.0,15.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
0.0,1.0,14.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
35.0,1.0,9.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
0.0,1.0,14.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
2.0,1.0,16.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
10.0,1.0,3.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
9.0,1.0,4.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
40.0,1.0,9.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
4.0,1.0,10.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
20.0,1.0,15.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
27.0,1.0,4.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
10.0,1.0,10.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
61.0,1.0,15.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
20.0,1.0,9.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
100.0,1.0,16.0,24,01,01,1.0,00026,9.666666666666666,,2017.0
25.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
8.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
20.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
12.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
8.0,1.0,1.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
10.0,1.0,1.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
80.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
75.0,1.0,2.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
60.0,1.0,3.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
10.0,1.0,4.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
20.0,1.0,15.0,24,01,01,1.0,00027,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,01,1.0,00028,8.052521008403362,,2017.0
6.0,1.0,1.0,24,01,01,1.0,00028,8.052521008403362,,2017.0
2.0,1.0,16.0,24,01,01,1.0,00028,8.052521008403362,,2017.0
12.0,1.0,4.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
2.0,1.0,4.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
3.0,1.0,16.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
2.0,1.0,9.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
2.0,1.0,1.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
1.0,1.0,16.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
2.0,1.0,15.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
6.0,1.0,4.0,24,01,06,1.0,00030,8.052521008403362,,2017.0
10.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
8.0,1.0,1.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
10.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
15.0,1.0,3.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
6.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
8.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
15.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
2.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
7.0,1.0,1.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
1.0,1.0,16.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
10.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
15.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
3.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
4.0,1.0,1.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
3.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
3.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
4.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,3.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
6.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
1.0,1.0,16.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
2.0,1.0,16.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
20.0,1.0,3.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
12.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
2.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
8.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
15.0,1.0,14.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
15.0,1.0,9.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
0.0,1.0,4.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
14.0,1.0,15.0,24,01,06,1.0,00032,9.428571428571429,,2017.0
2.0,1.0,2.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
0.0,1.0,3.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
4.0,1.0,1.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
10.0,1.0,3.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
16.0,1.0,3.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
3.0,1.0,1.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
3.0,1.0,4.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
30.0,1.0,3.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
2.0,1.0,1.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
2.0,1.0,1.0,24,01,06,1.0,00033,8.052521008403362,,2017.0
50.0,1.0,2.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
4.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
6.0,1.0,9.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
5.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
8.0,1.0,1.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
9.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
4.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
10.0,1.0,9.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,1.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
6.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
6.0,1.0,15.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
5.0,1.0,4.0,24,01,05,1.0,00034,8.142857142857144,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
3.0,1.0,15.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
4.0,1.0,9.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
8.0,1.0,7.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
2.0,1.0,15.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
4.0,1.0,14.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
9.0,1.0,3.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
6.0,1.0,14.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
7.0,1.0,15.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
0.0,1.0,4.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
17.0,1.0,2.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
9.0,1.0,15.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
2.0,1.0,14.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
7.0,1.0,4.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
9.0,1.0,15.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00035,8.05252100840336,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
2.0,1.0,10.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
15.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
3.0,1.0,14.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
2.0,1.0,1.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
5.0,1.0,2.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
30.0,1.0,14.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
5.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,9.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
4.0,1.0,4.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,9.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
50.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
5.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
50.0,1.0,14.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
4.0,1.0,4.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
9.0,1.0,15.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
22.0,1.0,9.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00036,8.052521008403362,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
7.0,1.0,15.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
5.0,1.0,16.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
7.0,1.0,15.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
3.0,1.0,1.0,24,01,05,1.0,00037,8.05252100840336,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
3.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
4.0,1.0,14.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
6.0,1.0,14.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
2.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
13.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
4.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
0.0,1.0,9.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
6.0,1.0,4.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
5.0,1.0,9.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
6.0,1.0,14.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
2.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
8.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
50.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
18.0,1.0,9.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
3.0,1.0,1.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
8.0,1.0,15.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
0.0,1.0,4.0,24,01,05,1.0,00038,8.671945701357464,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,1.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
4.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,1.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
10.0,1.0,9.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
15.0,1.0,1.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
20.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
3.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
2.0,1.0,9.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,11.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
12.0,1.0,3.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
10.0,1.0,3.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
20.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
20.0,1.0,3.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
5.0,1.0,15.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
4.0,1.0,9.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
4.0,1.0,4.0,24,01,05,1.0,00039,8.071428571428571,,2017.0
4.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
3.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
9.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
9.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
1.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
0.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
0.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
10.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
8.0,1.0,3.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
2.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
0.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
0.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
0.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
18.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
7.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
2.0,1.0,3.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
42.0,1.0,9.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
4.0,1.0,1.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
3.0,1.0,14.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
8.0,1.0,15.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
70.0,1.0,3.0,24,01,05,1.0,00040,9.615384615384615,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
25.0,1.0,15.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
4.0,1.0,3.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
2.0,1.0,15.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
5.0,1.0,9.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
2.0,1.0,1.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
24.0,1.0,15.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
5.0,1.0,14.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
3.0,1.0,9.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
4.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
4.0,1.0,4.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
2.0,1.0,14.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
3.0,1.0,15.0,24,01,05,1.0,00041,11.071428571428573,,2017.0
45.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
6.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
6.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
18.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,3.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
12.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
8.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
13.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
6.0,1.0,1.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
15.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
0.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
10.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
12.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,1.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
0.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
0.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
0.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,1.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
5.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
0.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
45.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,4.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
8.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
3.0,1.0,9.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
20.0,1.0,15.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
2.0,1.0,16.0,24,01,05,1.0,00042,13.928571428571429,,2017.0
1.0,1.0,1.0,24,01,05,1.0,00043,9.285714285714285,,2017.0
3.0,1.0,16.0,24,01,05,1.0,00043,9.285714285714285,,2017.0
